,hsa11254,hsa6534,hsa11280,hsa6331,hsa6336,hsa6529,hsa6530,hsa6531,hsa6532,hsa116444,hsa2902,hsa2903,hsa2904,hsa2905,hsa2906,hsa1134,hsa1135,hsa1136,hsa1137,hsa1138,hsa1139,hsa55584,hsa57053,hsa8973,hsa3758,hsa2554,hsa2555,hsa2556,hsa2557,hsa2558,hsa2559,hsa2560,hsa2561,hsa2562,hsa2563,hsa2564,hsa2566,hsa2567,hsa2569,hsa55879,hsa1080,hsa3783,hsa6261,hsa6262,hsa6263,hsa3757,hsa51802,hsa55515,hsa55800,hsa6324,hsa6328,hsa6329,hsa6330,hsa6332,hsa6337,hsa6338,hsa6339,hsa6340,hsa9311,hsa285242,hsa3359,hsa9177,hsa2570,hsa2741,hsa2742,hsa2743,hsa10008,hsa169522,hsa23630,hsa23704,hsa26251,hsa27012,hsa27094,hsa27133,hsa27345,hsa2890,hsa2891,hsa2892,hsa2893,hsa3736,hsa3737,hsa3738,hsa3739,hsa3741,hsa3742,hsa3743,hsa3744,hsa3745,hsa3746,hsa3747,hsa3748,hsa3749,hsa3750,hsa3751,hsa3752,hsa3753,hsa3754,hsa3755,hsa3756,hsa3759,hsa3760,hsa3761,hsa3762,hsa3763,hsa3764,hsa3765,hsa3766,hsa3768,hsa3769,hsa3772,hsa3773,hsa3775,hsa3778,hsa3779,hsa3780,hsa3781,hsa3782,hsa3784,hsa3785,hsa3786,hsa3787,hsa3788,hsa3790,hsa50801,hsa51305,hsa54207,hsa56479,hsa56659,hsa57657,hsa60598,hsa6833,hsa7881,hsa81033,hsa83795,hsa8514,hsa8645,hsa89822,hsa90134,hsa9132,hsa93107,hsa9312,hsa9424,hsa9992,hsa773,hsa775,hsa776,hsa778,hsa779,hsa10369,hsa116443,hsa27092,hsa3708,hsa3710,hsa5310,hsa55503,hsa55799,hsa59284,hsa774,hsa777,hsa781,hsa782,hsa783,hsa784,hsa785,hsa786,hsa8911,hsa8912,hsa8913,hsa8989,hsa9254,hsa93589,hsa3767,hsa6323,hsa6326,hsa6334,hsa6335,hsa1141,hsa1145,hsa22953,hsa5023,hsa5024,hsa5025,hsa5026,hsa5027,hsa9127,hsa2897,hsa56660,hsa170572,hsa200909,hsa3776,hsa40,hsa41,hsa57192,hsa7225,hsa1140,hsa1144,hsa2895,hsa2899,hsa2900,hsa2901,hsa8001,hsa10060,hsa2898,hsa1181
hsa3790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021482277121374865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011013215859030838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010721247563352826,0.0,0.0,0.009503695881731784,0.022426095820591234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004098360655737705,0.004081632653061225,0.002840909090909091,0.0026455026455026454,0.002742230347349177,0.0029702970297029703,0.0032017075773745998,0.0030241935483870967,0.006721433905899925,0.0020161290322580645,0.0017873100983020554,0.0,0.0017921146953405018,0.0,0.0009000900090009,0.0,0.0,0.0041025641025641026,0.005030181086519115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005824111822947001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025819265143992055,0.049060542797494784,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.00646551724137931,0.0012594458438287153,0.0,0.0,0.0003700962250185048,0.0003785011355034065,0.0004068348250610252,0.0004248088360237893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa50801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005817335660267597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010735373054213634,0.0,0.0,0.0,0.00019036740909956216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011389521640091116,0.0011337868480725624,0.0010438413361169101,0.0009652509652509653,0.001004016064257028,0.0010964912280701754,0.0011918951132300357,0.0011185682326621924,0.0008058017727639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012345679012345679,0.0,0.0012077294685990338,0.0012468827930174563,0.0012406947890818859,0.0,0.001288659793814433,0.0013123359580052493,0.0012254901960784314,0.0,0.0013192612137203166,0.0012484394506866417,0.0,0.0,0.0,0.0,0.0,0.0,0.0009442870632672333,0.0007968127490039841,0.0,0.0,0.0,0.0,1,0.005284015852047556,0.02280130293159609,0.0007604562737642585,0.0,0.0,0.0,0.0,0.0,0.0,0.0072254335260115606,0.0,0.006802721088435374,0.012587412587412588,0.0,0.0009276437847866419,0.0,0.0007727975270479134,0.0014367816091954023,0.0,0.0006922810661128419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003198976327575176,0.0003274394237066143,0.0,0.0,0.0,0.0,0.0003673769287288758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012360939431396786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa51305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014792899408284023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012642225031605564,0.0,0.0012360939431396785,0.001277139208173691,0.0012706480304955528,0.0,0.002642007926023778,0.0013458950201884253,0.0012547051442910915,0.0,0.0013531799729364006,0.0012787723785166241,0.0,0.000625,0.0,0.0,0.0,0.0,0.0009615384615384616,0.0024271844660194173,0.0,0.0,0.0,0.0,0.005284015852047556,1,0.004434589800443459,0.0023148148148148147,0.0012953367875647669,0.0,0.0792507204610951,0.0,0.0,0.0,0.005943536404160475,0.0,0.005793742757821553,0.005747126436781609,0.0,0.0028328611898017,0.0,0.0,0.0029542097488921715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012594458438287153,0.0,0.0,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005227391531625719,0.0,0.0
hsa54207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001852537977028529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017528483786152498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013183915622940012,0.0010471204188481676,0.0,0.0010277492291880781,0.0010559662090813093,0.002103049421661409,0.0,0.0010857763300760044,0.0011025358324145535,0.001040582726326743,0.0,0.0011074197120708748,0.0010570824524312897,0.0,0.0,0.0,0.0,0.0,0.0,0.0008305647840531562,0.0007142857142857143,0.0,0.0,0.0,0.0,0.02280130293159609,0.004434589800443459,1,0.0006849315068493151,0.0,0.0,0.0034965034965034965,0.0,0.0,0.0,0.0047789725209080045,0.0,0.007789678675754625,0.004651162790697674,0.0,0.0008176614881439084,0.0,0.0,0.0,0.0,0.0006591957811470006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003635041802980734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0639412997903564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa56479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006455777921239509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007412898443291327,0.0003355704697986577,0.00016980811682798438,0.0003453038674033149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006349206349206349,0.0013029315960912053,0.0,0.001451378809869376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005232862375719519,0.0007412898443291327,0.0,0.001463057790782736,0.0007457121551081282,0.0007434944237918215,0.0,0.0007604562737642585,0.0007686395080707148,0.0007380073800738007,0.0,0.0007710100231303007,0.0007462686567164179,0.0,0.0004633920296570899,0.0,0.0,0.0011675423234092236,0.0,0.01939924906132666,0.0641025641025641,0.048494983277591976,0.0,0.0,0.0,0.0007604562737642585,0.0023148148148148147,0.0006849315068493151,1,0.0,0.0,0.001597444089456869,0.00039952057530962844,0.0,0.0,0.0008123476848090983,0.0,0.0007037297677691766,0.0007974481658692185,0.0,0.1150278293135436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035778175313059033,0.0,0.0,0.0,0.00027285129604365623,0.0,0.0,0.0,0.0004967709885742673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003053435114503817,0.0,0.0,0.0,0.00048567265662943174,0.0,0.0,0.00034164673727365904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001483679525222552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005257623554153522,0.0,0.0,0.0,0.0
hsa56659,0.0,0.0,0.0,0.0008285004142502071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001863932898415657,0.00018982536066818528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009514747859181732,0.0009891196834817012,0.0010787486515641855,0.00117096018735363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012953367875647669,0.0,0.0,1,0.0,0.0013736263736263737,0.0005053057099545225,0.0,0.0,0.002828854314002829,0.0,0.002229654403567447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09178743961352658,0.0,0.0,0.0012135922330097086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa57657,0.0,0.0014285714285714286,0.0,0.00035971223021582735,0.0,0.0,0.0,0.0,0.0,0.0005534034311012728,0.0,0.0,0.0,0.0,0.0004761904761904762,0.0,0.0,0.0,0.0,0.0,0.0007898894154818325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001723543605653223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008130081300813008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007087172218284905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006854009595613434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036483035388544326,0.0,0.0,0.0,0.0,0.0,0.0,0.00019735543714229328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa60598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011441647597254005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001352265043948614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015290519877675841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00243605359317905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016778523489932886,0.0008389261744966443,0.0,0.0,0.0,0.0,0.0792507204610951,0.0034965034965034965,0.001597444089456869,0.0013736263736263737,0.0,1,0.0,0.0,0.0,0.00794912559618442,0.0,0.006105006105006105,0.0015337423312883436,0.0,0.0019704433497536944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043261951113995244,0.0009216589861751152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039323633503735744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008077544426494346,0.0013333333333333333,0.0,0.0,0.012064343163538873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008071025020177562,0.0,0.0,0.0,0.0005350454788657035,0.0008143322475570033,0.0
hsa6833,0.0,0.0,0.0,0.0005575689991636465,0.0002835270768358378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003439972480220158,0.0,0.0,0.0004816955684007707,0.0,0.0,0.0,0.0,0.0004948045522018803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016388069485414618,0.0,0.0007565441065214102,0.0,0.0007762769756249029,0.0,0.0,0.0,0.0,0.0,0.0005600672080649678,0.000587026709715292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005743825387708214,0.0004909180166912126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013489208633093526,0.0,0.0,0.0,0.0,0.0,0.0004803073967339097,0.0,0.000429553264604811,0.00045330915684496827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010277492291880781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039952057530962844,0.0005053057099545225,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002452783909737552,0.0,0.0005359056806002144,0.0005636978579481398,0.0,0.0,0.0,0.0,0.0,0.0,0.00017024174327545113,0.0,0.0,0.0,0.0002557544757033248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002635740643120717,0.0,0.0,0.0,0.0,0.0,0.0,0.0005586592178770949,0.0005592841163310962,0.000563221627710504,0.0005636978579481398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11378205128205128,0.0,0.0
hsa7881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018601190476190475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011961722488038277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.18943298969072164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa81033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006887052341597796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16005599626691555,0.0,0.0,0.0,0.0,0.0,0.0007092198581560284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009634888438133874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00912316269640142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.13027522935779817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003009328919650918,0.00030330603579011223,0.0,0.0,0.0,0.0,0.0,0.0,0.0003118178983473651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa83795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006858710562414266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013774104683195593,0.0,0.0013440860215053765,0.001392757660167131,0.0013850415512465374,0.0,0.001445086705202312,0.0014749262536873156,0.001366120218579235,0.0,0.001483679525222552,0.001394700139470014,0.0015748031496062992,0.0,0.0,0.0,0.0,0.0,0.0020512820512820513,0.0008539709649871904,0.0,0.0,0.0,0.0,0.0072254335260115606,0.005943536404160475,0.0047789725209080045,0.0008123476848090983,0.002828854314002829,0.0,0.00794912559618442,0.0,0.0,0.0,1,0.0,0.006265664160401002,0.01901743264659271,0.0,0.001006036217303823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000217296827466319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004332755632582322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027434842249657062,0.0,0.0,0.015172413793103448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa8514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006289308176100629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18943298969072164,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
